154560,"10/6/2015 10:28","10/6/2015 10:34","SEA00362",362.221,"Frye Art Museum / Terry Ave & Columbia St","1st Ave & Marion St","FH-01","CBD-05","Member","Male",1985
154570,"10/6/2015 11:01","10/6/2015 11:07","SEA00382",361.85,"Frye Art Museum / Terry Ave & Columbia St","2nd Ave & Spring St","FH-01","CBD-06","Member","Male",1966
154631,"10/6/2015 14:00","10/6/2015 14:07","SEA00412",429.049,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Male",1987
154646,"10/6/2015 14:29","10/6/2015 14:47","SEA00354",1138.488,"Frye Art Museum / Terry Ave & Columbia St","E Blaine St & Fairview Ave E","FH-01","EL-03","Member","Male",1965
154732,"10/6/2015 17:31","10/6/2015 17:40","SEA00316",584.892,"Seattle University / E Columbia St & 12th Ave","Occidental Park / Occidental Ave S & S Washington St","FH-04","PS-04","Member","Male",1971
154748,"10/6/2015 17:47","10/6/2015 17:55","SEA00256",464.544,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Male",1987
154751,"10/6/2015 17:55","10/6/2015 17:59","SEA00176",269.852,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1987
154765,"10/6/2015 18:16","10/6/2015 18:21","SEA00238",283.518,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1978
154781,"10/6/2015 18:54","10/6/2015 19:00","SEA00099",366.915,"Frye Art Museum / Terry Ave & Columbia St","Bellevue Ave & E Pine St","FH-01","CH-12","Member","Male",1988
154796,"10/6/2015 19:58","10/6/2015 20:13","SEA00430",892.391,"King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Seattle University / E Columbia St & 12th Ave","PS-05","FH-04","Member","Male",1971
154817,"10/7/2015 0:04","10/7/2015 0:12","SEA00428",485.431,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1995
154845,"10/7/2015 7:53","10/7/2015 7:58","SEA00498",318.289,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Male",1987
154852,"10/7/2015 8:07","10/7/2015 8:13","SEA00382",380.952,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Female",1993
154860,"10/7/2015 8:22","10/7/2015 8:29","SEA00056",408.827,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1979
154878,"10/7/2015 8:49","10/7/2015 8:56","SEA00498",414.942,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1968
154886,"10/7/2015 9:03","10/7/2015 9:09","SEA00299",303.047,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
154908,"10/7/2015 10:07","10/7/2015 10:20","SEA00134",739.915,"Cal Anderson Park / 11th Ave & Pine St","Frye Art Museum / Terry Ave & Columbia St","CH-08","FH-01","Member","Female",1977
154909,"10/7/2015 10:08","10/7/2015 10:20","SEA00049",754.395,"Frye Art Museum / Terry Ave & Columbia St","Republican St & Westlake Ave N","FH-01","SLU-04","Member","Male",1982
154963,"10/7/2015 16:47","10/7/2015 17:02","SEA00069",873.22,"Seattle University / E Columbia St & 12th Ave","2nd Ave & Blanchard St","FH-04","BT-05","Member","Male",1978
155025,"10/7/2015 18:37","10/7/2015 18:51","SEA00389",810.742,"King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Seattle University / E Columbia St & 12th Ave","PS-05","FH-04","Member","Male",1983
155051,"10/7/2015 19:51","10/7/2015 19:56","SEA00333",268.42,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1978
155060,"10/7/2015 20:33","10/7/2015 20:41","SEA00299",487.818,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1995
155126,"10/8/2015 8:08","10/8/2015 8:15","SEA00379",418.667,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1979
155165,"10/8/2015 8:47","10/8/2015 8:59","SEA00281",715.604,"Frye Art Museum / Terry Ave & Columbia St","E Harrison St & Broadway Ave E","FH-01","CH-02","Short-Term Pass Holder",,
155167,"10/8/2015 8:51","10/8/2015 8:58","SEA00382",425.347,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1968
